run_accession,country,collection_date
SRR14782688,MDA,2018-01-19
SRR7646066,MDA,2014-01-01
SRR7755765,MDA,2014-01-01
SRR7646007,MDA,2014-01-01
SRR7645839,MDA,2014-01-01
SRR14782827,MDA,2018-04-24
SRR14801399,MDA,2019-01-16
SRR5153878,MDA,2015-01-01
SRR14802283,MDA,2018-04-03
SRR14801944,MDA,2018-12-14
SRR14801742,MDA,2018-06-05
SRR14781932,MDA,2019-09-30
SRR14782147,MDA,2019-12-24
SRR3743484,MDA,2015-06-01
SRR5153914,MDA,2009-01-01
SRR14781968,MDA,2018-09-17
SRR5153854,MDA,2016-01-01
SRR14781874,MDA,2018-06-20
SRR14801450,MDA,2019-04-08
SRR14802030,MDA,2018-09-20
SRR14801516,MDA,2019-03-01
SRR14782433,MDA,2018-04-26
SRR5153884,MDA,2015-01-01
SRR14802045,MDA,2019-10-28
SRR3743392,MDA,2015-04-15
SRR14801737,MDA,2018-01-30
SRR14782380,MDA,2018-01-31
SRR7645867,MDA,2014-01-01
SRR14801515,MDA,2019-03-01
SRR5153867,MDA,2010-01-01
SRR14782261,MDA,2018-12-03
SRR14801590,MDA,2019-06-21
SRR7646027,MDA,2014-01-01
SRR5153903,MDA,2015-01-01
SRR5153915,MDA,2015-01-01
SRR14801971,MDA,2018-11-02
SRR5153902,MDA,2015-01-01
SRR5153840,MDA,2015-01-01
SRR14782075,MDA,2018-08-20
SRR14782748,MDA,2019-05-24
SRR14782263,MDA,2018-11-29
SRR5153877,MDA,2015-01-01
SRR14801913,MDA,2018-02-21
SRR14782715,MDA,2018-01-29
SRR14782619,MDA,2018-02-23
SRR14782560,MDA,2019-03-18
SRR7645938,MDA,2014-01-01
SRR14801359,MDA,2019-06-10
SRR14801392,MDA,2019-05-20
SRR7646069,MDA,2014-01-01
SRR14801378,MDA,2019-05-23
SRR14801561,MDA,2019-02-06
SRR14782753,MDA,2018-05-18
SRR5153866,MDA,2012-01-01
SRR5153930,MDA,2012-01-01
SRR14801921,MDA,2018-03-25
SRR5153847,MDA,2015-01-01
SRR14782731,MDA,2018-05-25
SRR14802131,MDA,2018-07-20
SRR14782462,MDA,2018-04-19
SRR3743480,MDA,2015-09-24
SRR14801459,MDA,2019-01-03
SRR14802088,MDA,2018-08-17
SRR14782538,MDA,2018-01-03
SRR10380212,MDA,2013-01-01
SRR14801617,MDA,2018-12-27
SRR5153838,MDA,2015-01-01
SRR14801904,MDA,2018-02-14
SRR7755760,MDA,2014-01-01
SRR14782357,MDA,2018-11-08
SRR14782364,MDA,2018-11-07
SRR14782455,MDA,2019-01-17
SRR5153888,MDA,2015-01-01
SRR5163781,MDA,2016-01-01
SRR14782210,MDA,2018-12-10
SRR14781885,MDA,2018-01-11
SRR10380177,MDA,2014-01-01
SRR14801367,MDA,2019-06-04
SRR14782052,MDA,2018-06-13
SRR14801490,MDA,2019-01-04
SRR14782559,MDA,2019-03-18
SRR5153868,MDA,2016-01-01
SRR3743401,MDA,2015-11-09
SRR5153859,MDA,2015-01-01
SRR3743461,MDA,2015-07-17
SRR7646050,MDA,2013-01-01
SRR14801588,MDA,2018-05-30
SRR3743481,MDA,2015-11-10
SRR14801351,MDA,2019-07-09
SRR14782279,MDA,2018-11-28
SRR7755717,MDA,2014-01-01
SRR5153916,MDA,2015-01-01
SRR14801611,MDA,2019-03-15
SRR3743395,MDA,2015-11-16
SRR14782496,MDA,2019-04-11
SRR14801289,MDA,2019-01-15
SRR14782238,MDA,2018-12-05
SRR14782348,MDA,2019-07-03
SRR14782797,MDA,2019-01-18
SRR14801973,MDA,2018-11-01
SRR14782030,MDA,2018-06-15
SRR7755721,MDA,2014-01-01
SRR7755708,MDA,2014-01-01
SRR14781872,MDA,2018-10-15
SRR7645884,MDA,2014-01-01
SRR3743409,MDA,2015-05-14
SRR14801864,MDA,2018-05-31
SRR14781962,MDA,2018-09-17
SRR5153832,MDA,2015-01-01
SRR14802146,MDA,2018-04-07
SRR14782733,MDA,2018-05-22
SRR14782729,MDA,2018-05-26
SRR14782247,MDA,2018-12-04
SRR14802003,MDA,2018-10-11
SRR14801817,MDA,2018-06-21
SRR14801918,MDA,2018-03-15
SRR14801327,MDA,2019-01-29
SRR14801298,MDA,2018-04-18
SRR14782564,MDA,2019-01-14
SRR5153910,MDA,2016-01-01
SRR5153834,MDA,2016-01-01
SRR3743399,MDA,2015-10-02
SRR5153860,MDA,2015-01-01
SRR14801410,MDA,2019-05-03
SRR14802166,MDA,2018-06-16
SRR5153865,MDA,2015-01-01
SRR14801911,MDA,2018-02-28
SRR14801591,MDA,2018-05-24
SRR7646042,MDA,2013-01-01
SRR14782494,MDA,2019-04-10
SRR5153900,MDA,2009-01-01
SRR14782617,MDA,2019-02-27
SRR7645896,MDA,2013-01-01
SRR7755669,MDA,2014-01-01
SRR14782712,MDA,2018-01-04
SRR14801556,MDA,2019-02-12
SRR14782203,MDA,2019-02-06
SRR14802284,MDA,2018-03-15
SRR14801640,MDA,2018-12-04
SRR14802280,MDA,2018-03-01
SRR14782501,MDA,2018-01-09
SRR14801398,MDA,2019-05-08
SRR14782521,MDA,2019-04-01
SRR14801595,MDA,2018-05-22
SRR3743488,MDA,2015-11-11
SRR7645870,MDA,2014-01-01
SRR7645831,MDA,2014-01-01
SRR7645862,MDA,2014-01-01
SRR3743398,MDA,2015-03-09
SRR14802281,MDA,2018-05-03
SRR14801302,MDA,2019-05-20
SRR14782816,MDA,2018-03-05
SRR7645966,MDA,2014-01-01
SRR14782470,MDA,2019-04-22
SRR14802132,MDA,2018-07-20
SRR14801313,MDA,2018-04-06
SRR5153824,MDA,2015-01-01
SRR7645788,MDA,2014-01-01
SRR14802279,MDA,2018-06-11
SRR7645833,MDA,2014-01-01
SRR3743403,MDA,2015-08-11
SRR14802286,MDA,2018-02-15
SRR10379909,MDA,2010-01-01
SRR14782239,MDA,2018-12-05
SRR7755710,MDA,2014-01-01
SRR14802142,MDA,2018-07-10
SRR14801585,MDA,2018-04-25
SRR7645801,MDA,2014-01-01
SRR7645830,MDA,2014-01-01
SRR14781920,MDA,2018-10-02
SRR14782652,MDA,2019-02-19
SRR5153831,MDA,2015-01-01
SRR14801866,MDA,2018-05-08
SRR14802093,MDA,2018-08-16
SRR14802067,MDA,2018-08-30
SRR3743414,MDA,2015-11-18
SRR3743490,MDA,2015-05-11
SRR7755648,MDA,2013-01-01
SRR5153827,MDA,2015-01-01
SRR14782739,MDA,2018-05-22
SRR14802080,MDA,2018-08-21
SRR5153928,MDA,2015-01-01
SRR14801914,MDA,2018-03-03
SRR14801902,MDA,2018-02-27
SRR14801315,MDA,2018-03-23
SRR14801458,MDA,2019-01-17
SRR14782458,MDA,2018-04-20
SRR5153912,MDA,2015-01-01
SRR7645917,MDA,2014-01-01
SRR14801908,MDA,2018-03-09
SRR5153869,MDA,2013-01-01
SRR7645968,MDA,2014-01-01
SRR14801304,MDA,2018-03-05
SRR7755700,MDA,2014-01-01
SRR14782810,MDA,2018-05-04
SRR14801314,MDA,2018-03-28
SRR5153909,MDA,2016-01-01
SRR14801558,MDA,2019-02-11
SRR14801912,MDA,2018-02-14
SRR14782655,MDA,2019-02-18
SRR3743433,MDA,2015-08-24
SRR3743486,MDA,2015-08-25
SRR14802127,MDA,2018-07-24
SRR14782626,MDA,2019-02-23
SRR14801393,MDA,2019-05-10
SRR14782118,MDA,2018-06-13
SRR14801606,MDA,2018-05-16
SRR7645841,MDA,2014-01-01
SRR7645819,MDA,2014-01-01
SRR5153911,MDA,2015-01-01
SRR14782726,MDA,2019-02-07
SRR14801920,MDA,2018-09-03
SRR14801919,MDA,2018-02-16
SRR7755761,MDA,2014-01-01
SRR14802044,MDA,2018-09-11
SRR14801401,MDA,2019-05-15
SRR3743404,MDA,2015-05-06
SRR14801498,MDA,2019-03-15
SRR3743491,MDA,2015-11-19
SRR7645797,MDA,2014-01-01
SRR14801909,MDA,2018-02-12
SRR14802071,MDA,2018-08-23
SRR14801445,MDA,2019-04-17
SRR14782427,MDA,2018-10-23
SRR3743476,MDA,2015-01-15
SRR5153857,MDA,2015-01-01
SRR14801900,MDA,2018-02-14
SRR14782389,MDA,2018-10-30
SRR14801422,MDA,2019-01-16
SRR14801961,MDA,2019-01-02
SRR3743405,MDA,2015-11-04
SRR14801888,MDA,2018-03-26
SRR14801421,MDA,2019-05-03
SRR14782063,MDA,2018-06-13
SRR3743407,MDA,2015-09-09
SRR7645955,MDA,2014-01-01
SRR5153835,MDA,2012-01-01
SRR14782596,MDA,2019-03-07
SRR14801898,MDA,2018-02-27
SRR14781844,MDA,2018-10-23
SRR7646000,MDA,2014-01-01
SRR7645890,MDA,2014-01-01
SRR3743487,MDA,2015-05-06
SRR14801447,MDA,2019-04-12
SRR7645816,MDA,2014-01-01
SRR14801337,MDA,2019-07-17
SRR7755747,MDA,2014-01-01
SRR5153925,MDA,2009-01-01
SRR14782355,MDA,2018-11-07
SRR14801525,MDA,2019-03-06
SRR14801916,MDA,2018-02-05
SRR7755751,MDA,2014-01-01
SRR3743493,MDA,2015-11-18
SRR14801361,MDA,2019-06-12
SRR14801601,MDA,2019-06-13
SRR7645802,MDA,2014-01-01
SRR14802094,MDA,2019-03-22
SRR5153923,MDA,2015-01-01
SRR3743437,MDA,2015-08-24
SRR14801897,MDA,2018-02-14
SRR14801443,MDA,2019-04-15
SRR14801905,MDA,2018-02-09
SRR7645790,MDA,2014-01-01
SRR7755675,MDA,2014-01-01
SRR3743482,MDA,2015-11-11
SRR14801855,MDA,2018-05-15
SRR14801391,MDA,2019-05-17
SRR14802028,MDA,2019-03-27
SRR14801457,MDA,2019-04-03
SRR7645897,MDA,2014-01-01
SRR3743413,MDA,2015-11-19
SRR7646067,MDA,2014-01-01
SRR14801903,MDA,2018-02-13
SRR7755689,MDA,2014-01-01
SRR14802160,MDA,2018-06-22
SRR7645988,MDA,2014-01-01
SRR7646057,MDA,2014-01-01
SRR7645923,MDA,2014-01-01
SRR14801886,MDA,2018-02-13
SRR7755660,MDA,2014-01-01
SRR14782742,MDA,2018-05-21
SRR14801449,MDA,2019-04-08
SRR14801887,MDA,2018-03-06
SRR14801885,MDA,2018-05-10
SRR7646061,MDA,2014-01-01
SRR14801899,MDA,2018-03-12
SRR14801901,MDA,2018-02-09
SRR14802135,MDA,2018-07-18
SRR7755738,MDA,2014-01-01
SRR14801475,MDA,2019-03-25
SRR14801845,MDA,2019-05-21
SRR14781989,MDA,2018-09-17
SRR7646068,MDA,2014-01-01
SRR7646022,MDA,2013-01-01
SRR3743416,MDA,2015-03-10
SRR14801891,MDA,2018-03-12
SRR7646015,MDA,2013-01-01
SRR5153881,MDA,2015-01-01
SRR7645893,MDA,2014-01-01
SRR7645891,MDA,2014-01-01
SRR14801462,MDA,2019-04-03
SRR14802180,MDA,2018-04-26
SRR14781888,MDA,2018-10-11
SRR7646004,MDA,2014-01-01
SRR3743436,MDA,2015-11-03
SRR3743460,MDA,2015-11-11
SRR14801839,MDA,2019-05-27
SRR7645949,MDA,2014-01-01
SRR14801894,MDA,2018-03-06
SRR7755677,MDA,2014-01-01
SRR3743485,MDA,2015-11-18
SRR7645956,MDA,2014-01-01
SRR7646008,MDA,2014-01-01
SRR14801846,MDA,2019-05-21
SRR14801578,MDA,2019-02-13
SRR14801915,MDA,2018-08-05
SRR14782356,MDA,2018-11-07
SRR7645796,MDA,2014-01-01
SRR3743458,MDA,2015-11-19
SRR7645981,MDA,2014-01-01
SRR7645942,MDA,2014-01-01
SRR3743494,MDA,2015-01-28
SRR14782618,MDA,2019-02-27
SRR3743435,MDA,2015-08-12
SRR14802285,MDA,2018-05-03
SRR14801893,MDA,2018-03-02
SRR7645863,MDA,2014-01-01
SRR7645871,MDA,2014-01-01
SRR7645849,MDA,2014-01-01
SRR14801609,MDA,2019-05-31
SRR7646071,MDA,2014-01-01
SRR7755661,MDA,2014-01-01
SRR7645911,MDA,2014-01-01
SRR3743500,MDA,2015-02-12
SRR7755701,MDA,2014-01-01
SRR14801889,MDA,2018-03-02
SRR7755641,MDA,2013-01-01
SRR7755647,MDA,2013-01-01
SRR7645810,MDA,2014-01-01
SRR7646051,MDA,2014-01-01
SRR14801669,MDA,2018-11-06
SRR3743489,MDA,2015-06-24
SRR3743495,MDA,2014-10-05
SRR14801389,MDA,2019-05-21
SRR7645996,MDA,2014-01-01
SRR3743496,MDA,2015-09-18
SRR14782556,MDA,2019-03-20
SRR7645915,MDA,2014-01-01
SRR3743475,MDA,2015-09-05
SRR3743497,MDA,2015-02-13
SRR7646019,MDA,2013-01-01
SRR7646047,MDA,2014-01-01
SRR3743492,MDA,2015-01-13
SRR7755665,MDA,2014-01-01
SRR14801575,MDA,2019-02-13
SRR7645918,MDA,2014-01-01
SRR14801437,MDA,2019-04-16
SRR7645984,MDA,2013-01-01
SRR3743459,MDA,2015-05-20
SRR7755741,MDA,2014-01-01
SRR14782323,MDA,2019-02-05
SRR7645957,MDA,2014-01-01
SRR7755734,MDA,2014-01-01
SRR7645888,MDA,2014-01-01
SRR7645895,MDA,2013-01-01
SRR7645997,MDA,2014-01-01
SRR7645994,MDA,2014-01-01
SRR14802282,MDA,2018-05-02
SRR7646012,MDA,2013-01-01
SRR7755748,MDA,2014-01-01
SRR7755714,MDA,2014-01-01
SRR14782629,MDA,2019-01-03
SRR14801790,MDA,2019-01-21
SRR3743499,MDA,2014-11-10
SRR7645951,MDA,2014-01-01
SRR7645964,MDA,2014-01-01
SRR14782762,MDA,2019-01-21
SRR7755715,MDA,2014-01-01
SRR7645962,MDA,2014-01-01
SRR7645921,MDA,2014-01-01
SRR14801896,MDA,2018-02-16
SRR7645905,MDA,2013-01-01
SRR7645953,MDA,2014-01-01
SRR7755650,MDA,2013-01-01
SRR14782741,MDA,2019-01-22
SRR7755656,MDA,2013-01-01
SRR3743479,MDA,2015-06-02
SRR7755658,MDA,2013-01-01
SRR3743498,MDA,2015-01-30
SRR7755653,MDA,2013-01-01
SRR14782399,MDA,2018-10-31
SRR14781988,MDA,2018-09-18
SRR7646049,MDA,2013-01-01
SRR7755719,MDA,2013-01-01
SRR7645952,MDA,2014-01-01
SRR7646045,MDA,2013-01-01
ERR4423660,TZA,
ERR4423703,TZA,
ERR4423699,TZA,
ERR4423686,TZA,
ERR4423663,TZA,
ERR4423650,TZA,
ERR7801252,TZA,2014-05-01
ERR7801230,TZA,2014-10-14
ERR4423700,TZA,
ERR4423657,TZA,
ERR7801243,TZA,2014-05-13
ERR7801209,TZA,2014-12-19
ERR7801206,TZA,2014-11-19
ERR7801246,TZA,2014-11-26
ERR7801190,TZA,2014-11-13
ERR7801232,TZA,2014-10-31
ERR4423659,TZA,
ERR7801240,TZA,2014-12-25
ERR7801263,TZA,2015-01-28
ERR7801265,TZA,2015-03-25
ERR4423685,TZA,
ERR7801235,TZA,2014-10-28
SRR12882362,TZA,2014-01-01
ERR7801267,TZA,2015-01-28
SRR12882012,TZA,2015-01-01
ERR7801228,TZA,2014-09-26
ERR7801256,TZA,2015-02-27
SRR12882357,TZA,2014-01-01
ERR7801282,TZA,2014-10-17
ERR7801271,TZA,2014-12-24
ERR7801274,TZA,2015-05-13
ERR7801269,TZA,2015-02-12
SRR12882353,TZA,2014-01-01
ERR7801268,TZA,2015-01-30
SRR12882376,TZA,2015-01-01
SRR12882010,TZA,2014-01-01
SRR12882578,TZA,2015-01-01
ERR7801281,TZA,2015-08-21
SRR12882360,TZA,2015-01-01
SRR12882121,TZA,2014-01-01
SRR12882365,TZA,2015-01-01
ERR7801280,TZA,2014-08-15
ERR7801276,TZA,2014-12-10
SRR12882581,TZA,2015-01-01
SRR12882352,TZA,2014-01-01
ERR7801278,TZA,2015-09-23
SRR12882703,TZA,2014-01-01
SRR12882377,TZA,2015-01-01
ERR4423768,TZA,
SRR12882008,TZA,2014-01-01
SRR12882354,TZA,2015-01-01
SRR12882014,TZA,2014-01-01
ERR4423773,TZA,
SRR12882361,TZA,2015-01-01
ERR4423762,TZA,
ERR7801279,TZA,2015-03-12
SRR12882712,TZA,2014-01-01
SRR12882583,TZA,2015-01-01
SRR12882159,TZA,2014-01-01
ERR4423673,TZA,
SRR12882009,TZA,2015-01-01
SRR12882602,TZA,2015-01-01
ERR7801277,TZA,2014-11-24
ERR7801258,TZA,2015-06-20
SRR12882127,TZA,2014-01-01
SRR12882580,TZA,2015-01-01
SRR12882714,TZA,2014-01-01
SRR12882711,TZA,2014-01-01
SRR12882149,TZA,2014-01-01
SRR12882125,TZA,2014-01-01
ERR7801217,TZA,2014-05-28
ERR7801283,TZA,2016-01-26
SRR12882717,TZA,2014-01-01
ERR7801160,TZA,2014-05-14
ERR7801262,TZA,2014-07-07
SRR12882132,TZA,2014-01-01
SRR12882146,TZA,2014-01-01
ERR7801260,TZA,2014-09-04
ERR7801266,TZA,2015-02-27
SRR12882371,TZA,2015-01-01
ERR7801211,TZA,2014-12-19
ERR7801275,TZA,2014-11-03
SRR12882718,TZA,2014-01-01
ERR4423534,TZA,
SRR12882606,TZA,2015-01-01
ERR7801121,TZA,2013-12-18
SRR12882140,TZA,2014-01-01
ERR7801257,TZA,2014-09-11
ERR7801145,TZA,2014-03-03
SRR12882702,TZA,2014-01-01
ERR7801138,TZA,2014-01-10
SRR12882154,TZA,2014-01-01
SRR12882359,TZA,2014-01-01
SRR12882769,TZA,2016-01-01
SRR12882148,TZA,2014-01-01
ERR7801196,TZA,2014-09-15
ERR7801133,TZA,2014-01-07
SRR12882368,TZA,2015-01-01
ERR7801144,TZA,2014-02-14
SRR12882700,TZA,2014-01-01
SRR12882135,TZA,2014-01-01
SRR12882715,TZA,2014-01-01
ERR7801134,TZA,2013-12-18
SRR12882708,TZA,2014-01-01
SRR12882704,TZA,2014-01-01
ERR7801128,TZA,2014-01-16
SRR12882705,TZA,2014-01-01
SRR12882144,TZA,2014-01-01
ERR7801140,TZA,2014-05-02
ERR7801154,TZA,2014-02-20
ERR7801214,TZA,2014-05-13
SRR12882707,TZA,2014-01-01
SRR12882364,TZA,2014-01-01
SRR12882716,TZA,2014-01-01
SRR12882122,TZA,2014-01-01
ERR7801126,TZA,2014-01-16
ERR7801173,TZA,2014-06-19
ERR7801180,TZA,2014-05-15
ERR7801273,TZA,2014-09-11
SRR12882375,TZA,2015-01-01
SRR12882420,TZA,2017-01-01
SRR12882293,TZA,2016-01-01
ERR7801292,TZA,2016-11-30
ERR7801171,TZA,2014-09-18
SRR12882156,TZA,2014-01-01
ERR7801168,TZA,2014-11-14
ERR7801201,TZA,2014-08-22
SRR12882501,TZA,2016-01-01
ERR7801310,TZA,2016-02-16
ERR7801296,TZA,2014-03-21
ERR7801259,TZA,2014-11-06
ERR7801270,TZA,2014-10-29
SRR12882356,TZA,2015-01-01
SRR12882738,TZA,2014-01-01
SRR12882343,TZA,2017-01-01
ERR7801328,TZA,2014-12-18
ERR7801297,TZA,2016-10-20
SRR12882345,TZA,2017-01-01
SRR12882287,TZA,2016-01-01
SRR12882418,TZA,2015-01-01
ERR7801308,TZA,2017-02-01
ERR7801290,TZA,2016-08-09
ERR7801287,TZA,2015-09-23
ERR7801164,TZA,2014-11-12
SRR12882322,TZA,2016-01-01
ERR7801291,TZA,2015-05-15
ERR7801304,TZA,2014-08-01
SRR12882339,TZA,2017-01-01
SRR12882340,TZA,2015-01-01
ERR7801294,TZA,2017-04-12
ERR7801309,TZA,2016-11-11
SRR12882414,TZA,2017-01-01
ERR7801313,TZA,2016-10-20
ERR7801330,TZA,2016-08-04
ERR7801302,TZA,2017-04-13
ERR7801331,TZA,2016-10-13
SRR12882348,TZA,2016-01-01
ERR7801289,TZA,2016-09-21
ERR7801305,TZA,2017-05-02
SRR12882757,TZA,2013-01-01
ERR7801165,TZA,2014-08-15
SRR12882415,TZA,2016-01-01
ERR7801264,TZA,2014-12-29
ERR7801306,TZA,2017-09-26
SRR12882373,TZA,2015-01-01
SRR12882350,TZA,2015-01-01
ERR7801311,TZA,2016-11-04
ERR7801300,TZA,2015-07-22
ERR7801316,TZA,2016-10-10
ERR7801307,TZA,2016-10-13
SRR12882335,TZA,2017-01-01
SRR12882334,TZA,2017-01-01
SRR12882331,TZA,2016-01-01
ERR7801169,TZA,2014-11-17
SRR12882291,TZA,2014-01-01
SRR12882410,TZA,2016-01-01
ERR7801295,TZA,2015-11-10
ERR7801188,TZA,2014-10-10
ERR7801253,TZA,2014-09-26
ERR7801293,TZA,2017-05-16
ERR7801254,TZA,2014-09-30
SRR12882341,TZA,2016-01-01
ERR7801151,TZA,2014-02-06
ERR7801327,TZA,2016-09-07
ERR7801285,TZA,2016-12-12
SRR12882329,TZA,2017-01-01
SRR12882279,TZA,2014-01-01
ERR7801312,TZA,2015-06-03
ERR7801149,TZA,2014-04-01
SRR12882660,TZA,2016-01-01
ERR7801325,TZA,2017-02-17
ERR4423533,TZA,
SRR12882416,TZA,2015-01-01
SRR12882409,TZA,2016-01-01
ERR7801318,TZA,2017-05-26
SRR12882333,TZA,2017-01-01
SRR12882344,TZA,2014-01-01
SRR12882665,TZA,2014-01-01
ERR7801156,TZA,2014-03-13
ERR7801286,TZA,2017-10-30
ERR7801317,TZA,2014-08-22
SRR12882412,TZA,2016-01-01
SRR12882346,TZA,2016-01-01
SRR12882670,TZA,2017-01-01
SRR12882419,TZA,2015-01-01
ERR7801136,TZA,2014-04-11
ERR7801255,TZA,2015-01-20
ERR7801288,TZA,2016-01-26
SRR12882424,TZA,2017-01-01
SRR12882417,TZA,2017-01-01
SRR12882328,TZA,2014-01-01
ERR7801319,TZA,2016-10-06
SRR12882413,TZA,2016-01-01
ERR7801320,TZA,2016-11-04
SRR12882421,TZA,2017-01-01
ERR7801303,TZA,2017-10-12
SRR12882425,TZA,2017-01-01
ERR7801324,TZA,2017-05-03
ERR7801298,TZA,2016-10-12
ERR7801315,TZA,2017-12-11
SRR12882500,TZA,2016-01-01
SRR12882411,TZA,2015-01-01
SRR12882338,TZA,2017-01-01
ERR7801301,TZA,2014-07-24
SRR12882661,TZA,2017-01-01
ERR7801162,TZA,2014-06-12
ERR7801326,TZA,2016-09-07
ERR7801329,TZA,2016-05-06
SRR12882372,TZA,2015-01-01
SRR12882367,TZA,2015-01-01
ERR7801272,TZA,2014-10-06
SRR12882736,TZA,2014-01-01
ERR7801299,TZA,2014-07-18
SRR12882605,TZA,2016-01-01
SRR12882408,TZA,2016-01-01
SRR12882330,TZA,2016-01-01
ERR7801261,TZA,2015-04-02
SRR12882667,TZA,2017-01-01
SRR12882363,TZA,2014-01-01
SRR12882666,TZA,2015-01-01
ERR7801224,TZA,2014-07-25
ERR7801322,TZA,2017-04-27
ERR7801323,TZA,2017-05-19
SRR12882027,TZA,2014-01-01
SRR12882327,TZA,2017-01-01
SRR12882484,TZA,2013-01-01
SRR12882378,TZA,2014-01-01
SRR12882743,TZA,2014-01-01
SRR12882145,TZA,2014-01-01
SRR12882423,TZA,2017-01-01
SRR12882624,TZA,2014-01-01
SRR12882627,TZA,2014-01-01
SRR12882737,TZA,2014-01-01
SRR12882623,TZA,2014-01-01
SRR12882625,TZA,2014-01-01
SRR12882033,TZA,2014-01-01
SRR12882024,TZA,2014-01-01
SRR12882351,TZA,2014-01-01
SRR12882034,TZA,2014-01-01
ERR7801130,TZA,2014-03-21
SRR12882028,TZA,2014-01-01
SRR12882628,TZA,2014-01-01
SRR12882619,TZA,2014-01-01
SRR12882622,TZA,2014-01-01
SRR12882280,TZA,2014-01-01
SRR8237352,TZA,2014-05-14
SRR12882276,TZA,2014-01-01
SRR12882022,TZA,2014-01-01
SRR12882724,TZA,2014-01-01
SRR12882021,TZA,2014-01-01
SRR12882137,TZA,2014-01-01
SRR12882026,TZA,2014-01-01
SRR12882617,TZA,2014-01-01
SRR12882019,TZA,2014-01-01
SRR12882016,TZA,2014-01-01
SRR12882739,TZA,2014-01-01
SRR12882017,TZA,2014-01-01
SRR12882126,TZA,2014-01-01
SRR12882124,TZA,2014-01-01
SRR12882281,TZA,2014-01-01
SRR12882275,TZA,2014-01-01
SRR12882741,TZA,2014-01-01
SRR12882742,TZA,2014-01-01
SRR12882632,TZA,2014-01-01
SRR12882633,TZA,2014-01-01
SRR12882136,TZA,2014-01-01
SRR12882128,TZA,2014-01-01
SRR12882147,TZA,2014-01-01
SRR12882134,TZA,2014-01-01
SRR12882139,TZA,2014-01-01
SRR12882138,TZA,2014-01-01
SRR12882129,TZA,2014-01-01
SRR12882152,TZA,2014-01-01
SRR12882133,TZA,2014-01-01
ERR4423679,KEN,
ERR4423682,KEN,
ERR4423681,KEN,
ERR4423499,KEN,
ERR4423677,KEN,
ERR4423495,KEN,
ERR4423739,KEN,
SRR8237292,KEN,
SRR8237336,KEN,
SRR8237338,KEN,
SRR8237291,KEN,
SRR3732696,KEN,
SRR8237340,KEN,
SRR8237294,KEN,
SRR8237394,KEN,
SRR8237393,KEN,
SRR8237293,KEN,
SRR8237339,KEN,
SRR8237337,KEN,
SRR8237335,KEN,
SRR8237344,KEN,
SRR8237342,KEN,
SRR8237343,KEN,
SRR8237341,KEN,
SRR7765350,ITA,2015-01-01
SRR3085322,ITA,2013-01-01
SRR6854706,ITA,2016-01-01
SRR3086368,ITA,
SRR3085321,ITA,2013-01-01
SRR7131271,ITA,2016-01-01
SRR3085368,ITA,2004-01-01
SRR7829580,ITA,2015-01-01
SRR7131266,ITA,2016-01-01
SRR3085320,ITA,2013-01-01
SRR3085319,ITA,2012-01-01
SRR7131272,ITA,2016-01-01
SRR6187070,ITA,2016-01-01
SRR7781501,ITA,2015-01-01
SRR7131082,ITA,2016-01-01
SRR15901692,ITA,2019-01-01
SRR7131086,ITA,2016-01-01
SRR7131036,ITA,2016-01-01
SRR7131043,ITA,2016-01-01
SRR7131265,ITA,2016-01-01
SRR7829586,ITA,2015-01-01
SRR7781507,ITA,2015-01-01
SRR7131087,ITA,2016-01-01
SRR6854705,ITA,2016-01-01
SRR8206625,ITA,2015-01-01
SRR7131262,ITA,2016-01-01
SRR7829596,ITA,2015-01-01
SRR3082096,ITA,2004-01-01
SRR7781497,ITA,2015-01-01
SRR7131014,ITA,2016-01-01
SRR7782649,ITA,2015-01-01
SRR3085251,ITA,2014-01-01
SRR7829581,ITA,2015-01-01
SRR7781506,ITA,2015-01-01
SRR7829576,ITA,2015-01-01
SRR3085313,ITA,2009-01-01
SRR7829584,ITA,2015-01-01
SRR7829590,ITA,2015-01-01
SRR15901695,ITA,2019-01-01
SRR15901690,ITA,2019-01-01
SRR7829591,ITA,2015-01-01
SRR15901694,ITA,2019-01-01
SRR3085354,ITA,2013-01-01
SRR13919626,ITA,2018-01-01
SRR7131045,ITA,2016-01-01
SRR7829594,ITA,2015-01-01
SRR3086372,ITA,2011-01-01
SRR7829583,ITA,2015-01-01
SRR7829589,ITA,2015-01-01
SRR15901691,ITA,2019-01-01
SRR7131013,ITA,2016-01-01
SRR3085358,ITA,2011-01-01
SRR7829592,ITA,2015-01-01
SRR3085314,ITA,2013-01-01
SRR7946210,ITA,2017-01-01
SRR3085292,ITA,2015-01-01
SRR7131200,ITA,2016-01-01
SRR3085356,ITA,2015-01-01
SRR7131188,ITA,2016-01-01
SRR8206626,ITA,2015-01-01
SRR15901693,ITA,2019-01-01
SRR7829243,ITA,2015-01-01
SRR3085352,ITA,2012-01-01
SRR7829588,ITA,2015-01-01
SRR3085248,ITA,2010-01-01
SRR3085324,ITA,2010-01-01
SRR3085252,ITA,2014-01-01
SRR7781512,ITA,2015-01-01
SRR3085355,ITA,2014-01-01
SRR7781511,ITA,2015-01-01
SRR3082124,ITA,2016-01-01
SRR3085290,ITA,2015-01-01
SRR7781498,ITA,2015-01-01
SRR7781510,ITA,2015-01-01
SRR7781505,ITA,2015-01-01
SRR7781495,ITA,2015-01-01
